appid,name,english,developer,c_publisher,Platf,required_age,G;steamspy_tags,achievements,P.R.,negative_ratings,average_playtime,M.P.,owners
753140,Wild RTS,1,MyDreamForever,Atriagames,windows,0,Action;Adventure;Indie;Strategy;Action;Strategy;Adventure,0,24,5,0,0,0-20000
753170,Blood Harvest 2,1,BekkerDev Studio,Artalasky,windows,0,Violent;Gore;Action;Adventure;Casual;Indie;Action;Adventure;Indie,0,6,6,0,0,0-20000
753220,Mhakna Gramura and Fairy Bell,1,ALICE IN DISSONANCE,Sekai Project,windows;mac;linux,0,Casual;Indie;Casual;Indie;Visual Novel,5,274,5,0,0,0-20000
753230,STAY,1,Appnormals Team,PQube Limited,windows;mac,0,Adventure;Indie;Indie;Choices Matter;Adventure,31,240,102,0,0,50000-100000
753240,CG the Seven Virus Knights,1,Ryan Carlos,Ryan Carlos,windows,0,Adventure;Indie;RPG;Strategy;RPG;Indie;Adventure,0,5,2,0,0,0-20000
753270,Henri's Secret - Visual novel,1,Eode;Beemoov,Beemoov,windows,0,Casual;Indie;Simulation;Simulation;Indie;Casual,38,12,5,0,0,0-20000
753360,VoiceActress,1,Dieselmine,Dieselmine,windows,0,Sexual Content;Nudity;Casual;Indie;RPG;Sexual Content;Nudity;Casual,0,164,22,0,0,0-20000
753370,Regenesis Arcade,1,Hyperbook Studio,Blue Technology Sp. z o.o.,windows,0,Action;Action;VR;Shooter,10,16,5,0,0,0-20000
753380,Metal Soldiers 2,1,Play365,Play365,windows,0,Action;Action;2D,24,11,5,0,0,0-20000
753420,Dungreed,1,TEAM HORAY,TEAM HORAY,windows;mac,0,Action;Indie;Action;Pixel Graphics;Indie,16,2104,305,951,951,100000-200000
753440,A Small Robot Story,1,bc likes you,MAGIC Spell Studios,windows,0,Adventure;Adventure;Platformer;Pixel Graphics,16,14,1,0,0,0-20000
753490,Lamplight Station,1,One Room Games,One Room Games,windows,0,Action;Indie;RPG;Early Access;Early Access;Action;Indie,0,5,1,0,0,0-20000
753560,Twinstack,1,Correcture Games AB,Correcture Games AB,windows;mac,0,Casual;Indie;Strategy;Casual;Strategy;Indie,10,5,0,0,0,0-20000
753570,Rogue Buddies - Aztek Gold,1,Brutal Studio,Brutal Studio,windows,0,Action;Adventure;Action;Adventure,0,1,0,0,0,0-20000
753610,J.A.W.S,1,"Corn Fed Games, LLC.","Corn Fed Games, LLC.",windows,0,Violent;Gore;Action;Casual;Free to Play;Indie;Strategy;Early Access;Early Access;Free to Play;Multiplayer,0,61,63,14,14,20000-50000
753630,Refinish Network - Paintboss VR,1,Justin Jimmo,Justin Jimmo,windows,0,Casual;Simulation;Casual;Simulation,0,0,1,0,0,0-20000
753660,AtmaSphere,1,Mazen Games,GrabTheGames,windows,0,Action;Adventure;Casual;Indie;Casual;Indie;Action,109,76,14,0,0,0-20000
753670,Restaurant Tycoon,1,Zkolibre Studio,Zkolibre Studio,windows,0,Indie;Simulation;Indie;Simulation,0,3,7,0,0,0-20000
753900,End Space,1,Orange Bridge Studios,Orange Bridge Studios,windows,0,Action;Indie;Simulation;Simulation;Action;Indie,12,40,16,0,0,0-20000
753920,Battle for the last chicken,1,"Shenzhen Simeng Technology Co., Ltd.","Shenzhen Simeng Technology Co., Ltd.",windows,0,Violent;Action;Indie;Simulation;Action;Indie;Simulation,21,6,7,0,0,0-20000
753930,God's Basement,1,Erebus,Erebus,windows,0,Adventure;Indie;Adventure;Indie;Gore,18,184,46,0,0,0-20000
753950,WWII英雄列伝 最強の虎　クルト・クニスペル,0,Flying Panjandrum / ふらいんぐパンジャンドラム,Flying Panjandrum / ふらいんぐパンジャンドラム,windows,0,Indie;Simulation;Strategy;Strategy;Simulation;Indie,0,1,0,0,0,0-20000
753960,Jida Chronicle Chaos frontier VR,1,Iron Helmet,Iron Helmet,windows,0,Action;Adventure;Indie;RPG;Adventure;Action;Indie,1,7,5,0,0,0-20000
753980,ARK -the lost fairytale-,1,Narrator;STORIA,Narrator,windows,0,Adventure;Indie;RPG;Adventure;RPG;Indie,11,2,0,0,0,0-20000
753990,Psi Project: Legacy,1,Vyacheslav Shilikhin,Vyacheslav Shilikhin,windows,0,Violent;Gore;Action;Adventure;Indie;Simulation;Action;Adventure;Indie,0,33,35,0,0,0-20000
754000,Re-bot VR,1,Gamesandapps,Gamesandapps,windows,0,Action;Indie;Action;Indie;VR,0,1,0,0,0,0-20000
754020,Galactic Harvester,1,ToastieLabs,ToastieLabs,windows,0,Casual;Indie;Simulation;Early Access;Early Access;Indie;Casual,14,16,9,0,0,0-20000
754040,Piggy Poggy Pog,1,TSS Studio,TSS Studio,windows,0,Adventure;Casual;Indie;Simulation;Indie;Casual;Adventure,0,79,39,0,0,0-20000
754110,Escort Commander,1,CKS Tactical,CKS Tactical,windows,0,Action;Casual;Indie;Strategy;Action;Casual;Strategy,28,11,2,0,0,0-20000
754120,Ninja Stealth 3,1,SC Jogos,SC Jogos,windows,0,Casual;Indie;Strategy;Strategy;Indie;Casual,5000,27,17,0,0,0-20000
754130,FMatheg,1,Recreat4,Virtuactions,windows,0,Casual;Indie;Indie;Casual,0,2,4,0,0,0-20000
754150,Rolling Line,1,Gaugepunk Games,Gaugepunk Games,windows,0,Casual;Indie;Simulation;Simulation;Casual;Trains,0,274,18,0,0,20000-50000
754160,Defenders of Tetsoidea Academy,1,Brewsterland Studios,Brewsterland Studios,windows,0,Action;Adventure;Casual;Free to Play;Indie;RPG;Action;Free to Play;Adventure,0,32,11,0,0,0-20000
754230,Defense Warfare,1,Martin Mitov,Martin Mitov,windows,0,Action;Indie;Strategy;Action;Indie;Strategy,16,6,1,0,0,0-20000
754270,Hexvade,1,Andy Mark,Andy Mark,windows,0,Action;Casual;Indie;Indie;Casual;Action,26,5,0,0,0,0-20000
754300,Metal Quest,1,Operation Constellation;Valentina Baker,Operation Constellation,windows,0,RPG;RPG;Indie;Class-Based,0,5,0,0,0,0-20000
754310,Deadly Cryptids,1,Timothy Brake,Flow VR,windows,0,Action;Indie;Violent;Action;Indie,0,6,1,0,0,0-20000
754330,Nogibator: Way Of Legs,1,TheDreik;Xitilon,Xitilon,windows,0,Casual;Indie;Casual;Indie,15,12,10,0,0,0-20000
754340,Paper Dungeons Crawler,1,Agent Mega,Agent Mega,windows;mac;linux,0,Indie;RPG;RPG;Indie;Rogue-like,22,16,6,0,0,0-20000
754350,忍者村大战2,0,杭州分浪网络科技有限公司,杭州分浪网络科技有限公司,windows,0,Action;Free to Play;Massively Multiplayer;RPG;Strategy;Free to Play;Strategy;Massively Multiplayer,0,92,112,83,83,50000-100000
754380,War on Drugs VR,1,zedzag,zedzag,windows,0,Violent;Action;Indie;Early Access;Early Access;Action;Indie,0,0,2,0,0,0-20000
754400,Amazeing Lemons,1,nextjen,nextjen,windows,0,Adventure;Casual;Indie;Simulation;Casual;Adventure;Indie,0,9,13,0,0,0-20000
754460,Jisei,1,sakevisual,sakevisual,windows;mac;linux,0,Adventure;Indie;Adventure;Indie;Visual Novel,2,2,0,0,0,0-20000
754480,Dummy!,1,Toxic Dog,Toxic Dog,windows,0,Casual;Indie;Indie;Casual,4,3,1,0,0,0-20000
754510,3D Hardcore Cube 2,1,Laush Dmitriy Sergeevich,Laush Studio,windows,0,Action;Casual;Indie;Indie;Casual;Action,64,13,9,0,0,0-20000
754520,Animals Memory,1,Laush Dmitriy Sergeevich,Laush Dmitriy Sergeevich,windows,0,Casual;Indie;Indie;Casual;Dog,35,13,3,0,0,0-20000
754530,IL-2 Sturmovik: Cliffs of Dover Blitz Edition,1,Team Fusion Simulations;1C: Maddox Games,1C Entertainment,windows,0,Simulation;Simulation;Flight;World War II,0,344,169,39,39,50000-100000
754540,Gauntlet of IRE,1,KillerPokeGames,KillerPokeGames,windows,0,Action;Casual;Indie;Casual;Action;Indie,25,59,7,3,3,0-20000
754610,>Mars Taken,1,Corpix Games,Corpix Games,windows,0,Action;Adventure;Indie;Adventure;Action;Indie,0,3,12,0,0,0-20000
754620,High School Simulator,1,KUMA GAMES,KUMA GAMES,windows;mac,18,Sexual Content;Violent;Gore;Simulation;Simulation;Violent;Gore,0,72,36,0,0,0-20000
754800,Yashik,1,KGourmet,NedoStudio,windows,0,Casual;Indie;Indie;Casual,35,22,11,0,0,0-20000
754810,Six Days of Snow,1,ebi-hime,ebi-hime,windows;mac;linux,0,Free to Play;Simulation;Free to Play;Visual Novel;Anime,7,176,40,0,0,20000-50000
754830,Travel Mosaics 6: Christmas Around the World,1,Jetdogs Studios,Jetdogs Studios,windows;mac,0,Casual;Casual,7,1,0,0,0,0-20000
754840,My Life as a Maiden,1,RhinoGearz,RhinoGearz,windows;mac;linux,0,Casual;Simulation;Sexual Content;Casual;Visual Novel,0,46,3,0,0,0-20000
754850,The Spy Who Shrunk Me,1,Catland,Catland,windows,0,Action;Adventure;Indie;Early Access;Early Access;Stealth;Assassin,25,36,5,0,0,0-20000
754930,Zero Days VR,1,Scatter,Scatter,windows,0,Casual;Indie;Indie;Casual;VR,0,4,2,0,0,0-20000
755130,Snowglobe,1,Friend Factory,Friend Factory,windows,0,Adventure;Indie;Adventure;Indie;VR,0,5,1,0,0,0-20000
755140,Air Dash,1,Iron,Vishwa Karma,windows,0,Indie;Simulation;Strategy;Strategy;Indie;Simulation,0,1,3,0,0,0-20000
755150,Aurora Trail,1,Screenhit Studios,Screenhit Studios,windows,0,Free to Play;Indie;RPG;Strategy;Free to Play;Indie;Strategy,0,65,11,0,0,20000-50000
755220,Frutakia 2,1,Crazysoft Limited,Crazysoft Limited,windows;mac;linux,0,Casual;Indie;Strategy;Indie;Casual;Strategy,0,6,3,0,0,0-20000
755230,Target speed,1,Kedexa,Kedexa,windows,0,Indie;Racing;Indie;Racing,0,1,3,0,0,0-20000
755240,Raining Coins,1,Crazysoft Limited,Crazysoft Limited,windows;mac;linux,0,Action;Casual;Indie;Indie;Action;Casual,0,7,1,0,0,0-20000
755250,Impale,1,mibix,mibix,windows,0,Casual;Indie;Indie;Casual,3,17,3,0,0,0-20000
755320,"CyberLink PowerDVD 18 Ultra - Media player, video player, 4k media player, 360 video",1,CyberLink,Koch Media,windows,0,Animation & Modeling;Utilities;Utilities;Animation & Modeling,0,1,0,0,0,0-20000
755340,Shawy Adventures,1,Ice Wizard Studio,Ice Wizard Studio,windows;mac;linux,0,Action;Adventure;Indie;Early Access;Early Access;Action;Indie,20,1,0,0,0,0-20000
755350,Truth: Disorder,1,JustE AAN,JustE Publishing,windows;mac;linux,0,Indie;Indie;Visual Novel;Anime,17,19,18,0,0,0-20000
755410,Vengeful Rites,1,Deep Dive Interactive,Deep Dive Interactive,windows,0,Action;Adventure;Indie;RPG;Early Access;Early Access;Action;Adventure,0,41,3,0,0,0-20000
755450,Stage 3: Azaria,1,Unforgiven,Unforgiven,windows,0,Action;Adventure;Indie;RPG;Early Access;Early Access;Action;Adventure,0,0,4,0,0,0-20000
755470,The World Next Door,1,Rose City Games,VIZ Media,windows;mac,0,Action;Adventure;Indie;Action;Adventure;Indie,24,46,8,0,0,0-20000
755490,Rocket Blasters,1,Schmidt Workshops,Schmidt Workshops,windows;linux,0,Action;Casual;Indie;Indie;Casual;Action,19,12,1,0,0,0-20000
755500,ONE PIECE World Seeker,1,"GANBARION Co., Ltd.",BANDAI NAMCO Entertainment,windows,0,Action;Adventure;Action;Adventure;Anime,49,234,171,0,0,0-20000
755520,Battle Shapes,1,Kawaiisun Games,Kawaiisun Games,windows,0,Action;Casual;Indie;Sports;Strategy;Casual;Action;Indie,10,13,1,0,0,0-20000
755530,Factorybelts 2,1,Robin Hänni;Bastien Darbellay,Robin Hänni,windows,0,Casual;Indie;Early Access;Early Access;Indie;Casual,0,1,0,0,0,0-20000
755540,LIV,1,LIV Inc,LIV Inc,windows,0,Utilities;Video Production;Web Publishing;Early Access;Early Access;Video Production;Utilities,0,113,8,0,0,50000-100000
755560,Arrowpoint,1,Spotted Zebra Software LLC,Spotted Zebra Software LLC,windows,0,Action;Adventure;Indie;Sports;Action;Adventure;Indie,6,15,3,0,0,0-20000
755570,Chinbu's Adventure,1,Xefier Games Inc.,Xefier Games Inc.,windows;mac;linux,0,Action;Adventure;Indie;RPG;Action;Adventure;Indie,24,27,17,0,0,0-20000
755580,Daddy's gone a-hunting,1,Wojciech Krupinski,KrupinskiArt,windows,0,Action;Adventure;Casual;Indie;Action;Indie;Casual,0,2,7,0,0,0-20000
755590,Battle High 2 A+,1,Mattrified Games;Point5Projects,Mattrified Games,windows,0,Action;Indie;Action;Indie;Fighting,35,8,3,0,0,0-20000
755600,Christmas Race,1,RewindApp,RewindApp,windows,0,Casual;Indie;Indie;Casual,0,24,23,0,0,0-20000
755610,Defend Your Buttress,1,Jason Lee Martin,Jason Lee Martin,windows,0,Action;Indie;Action;Indie,0,2,0,0,0,0-20000
755630,Drake of the 99 Dragons,1,Idol FX,Majesco Entertainment,windows,0,Action;Action,0,21,12,7,7,0-20000
755670,Sleep Tight,1,We Are Fuzzy,We Are Fuzzy,windows,0,Action;Indie;Strategy;Action;Indie;Strategy,23,32,5,0,0,0-20000
755760,Power Supplied,1,King's Lance Games,King's Lance Games,windows;mac,0,Adventure;Casual;Strategy;Strategy;Adventure;Casual,0,1,0,0,0,0-20000
755770,YouTube VR,1,Google,Google,windows,0,Early Access;Early Access;VR,0,124,211,7,9,100000-200000
755790,Ring of Elysium,1,Aurora Studio,TCH Scarlet Limited,windows,0,Action;Free to Play;Massively Multiplayer;Early Access;Early Access;Free to Play;Battle Royale,0,39746,13191,736,124,2000000-5000000
755800,Hades' Star,1,Parallel Space Inc,Parallel Space Inc,windows;mac,0,Free to Play;Massively Multiplayer;Strategy;Free to Play;Massively Multiplayer;Strategy,17,226,92,0,0,50000-100000
755830,Lonely Astronaut,1,Greyson Richey;Nicholas Lives,Greyson Richey;Nicholas Lives,windows;mac;linux,0,Action;Casual;Indie;Simulation;Casual;Action;Indie,13,9,2,0,0,0-20000
755850,VR Ping Pong Paradise,1,SAT-BOX,SAT-BOX,windows,0,Sports;Sports;VR;Action,0,2,5,0,0,0-20000
755890,Pipes!,1,Bullid Games,Bullid Games,windows;mac;linux,0,Casual;Indie;Casual;Indie;Puzzle,99,70,21,0,0,20000-50000
755920,CHOP,1,Claws Up Games,Claws Up Games,windows;mac;linux,0,Action;Indie;Early Access;Early Access;Action;Indie,50,10,1,0,0,0-20000
755950,Fantasy Quest Solitaire,1,rokapublish,rokapublish,windows;mac,0,Casual;Casual;Card Game;Adventure,16,23,1,0,0,0-20000
755980,Deployment,1,Whale Rock Games,Whale Rock Games,windows,0,Action;Casual;Indie;Massively Multiplayer;Sports;Strategy;Action;Indie;Multiplayer,54,216,24,0,0,0-20000
756020,Puppet Kings,1,Timba Games,Plug In Digital,windows;mac;linux,0,Action;Casual;Indie;Casual;Action;Indie,0,16,6,0,0,0-20000
756040,RollerCoaster Legends,1,WarDucks,WarDucks,windows,0,Adventure;Adventure;VR;Casual,0,16,6,0,0,0-20000
756090,Good Morning,1,Nicholas Rizzo,Nicholas Rizzo,windows,0,Nudity;Violent;Gore;Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access;Early Access;Strategy;Action,0,9,10,0,0,0-20000
756100,Curse of the Old Gods,1,Tim Rachor,Tim Rachor,windows,0,Adventure;Adventure,12,3,0,0,0,0-20000
756150,Born Tubi Wild,1,Dzsembori,Dzsembori,windows,0,Casual;Indie;Simulation;Simulation;Indie;Casual,0,8,0,0,0,0-20000
756190,Sky Road,1,Lev Gogol,Lev Gogol,windows,0,Casual;Indie;Indie;Casual,12,18,23,0,0,0-20000
756200,Impossibox,1,Deadly Serious Media,Deadly Serious Media,windows,0,Action;Indie;Action;Indie;Platformer,9,2,0,0,0,0-20000
756210,Talsaluq: Tower of Infinity,1,Legion Ivory,Black Water,windows,0,Adventure;Casual;Indie;Adventure;Indie;Casual,0,3,0,0,0,0-20000
756220,Whirlpool,1,Ward Mahadin;Aaram Mahadin;Nehaia Halabeieh,Ward Mahadin,windows,0,Adventure;Indie;Indie;Adventure;Free to Play,0,3,5,0,0,0-20000
756230,KARTOFELKA,1,ObshaGaming,ObshaGaming,windows,0,Violent;Indie;Indie;Violent,4999,6,7,0,0,0-20000
756240,Asylamba: Influence,1,Gil Clavien;Noé Zufferey;Jacky Casas,RTFM Corp.,windows;mac;linux,0,Casual;Indie;Strategy;Strategy;Indie;Casual,22,33,5,0,0,0-20000
756260,Kingdom Defense,1,Mikhail Melnikov,Mikhail Melnikov,windows;mac;linux,0,Casual;Indie;Strategy;Indie;Casual;Strategy,29,23,34,0,0,0-20000
756290,In League,1,Fatmoth Interactive;Potato Face Games,Fatmoth Interactive,windows,0,Action;Adventure;Early Access;Early Access;Action;Gore,0,3,4,0,0,0-20000
756320,Snail Trek - Chapter 2: A Snail Of Two Worlds,1,Phil Fortier,Phil Fortier,windows;mac;linux,0,Adventure;Indie;Adventure;Indie;2D,6,21,0,0,0,0-20000
756340,Traffic Cop,1,Waden Kane Game Studios,Yes Productions,windows,0,Action;Strategy;Action;Strategy;VR,25,1,3,0,0,0-20000
756350,OutBreak: The Escape,1,Daimen Gaming,Daimen Gaming,windows,0,Violent;Action;Indie;Action;Indie;Violent,0,2,5,0,0,0-20000
756360,LINCH,1,Datura Games,Datura Games,windows,0,Violent;Gore;Indie;Massively Multiplayer;Early Access;Early Access;Indie;Gore,0,99,56,0,0,0-20000
756380,Super Bugman Extreme Ultra,1,SyKoHPaTh,SyKoHPaTh,windows,0,Action;Adventure;Indie;Action;Adventure;Indie,18,1,0,0,0,0-20000
756420,Dark Maze,1,Tortishka,Metal Fox,windows,0,Action;Adventure;Indie;Indie;Adventure;Action,0,16,17,0,0,0-20000
756440,Your Bunny Wrote,1,SharkGame,Garage Games,windows,0,Action;Adventure;Casual;Indie;Action;Casual;Adventure,31,98,14,0,0,20000-50000
756490,Next Hero,1,LINE Games Corporation,LINE Games Corporation,windows,0,Action;Adventure;Casual;Indie;RPG;Action;Adventure;RPG,77,22,8,0,0,0-20000
756500,Noir Chronicles: City of Crime,1,Brave Giant LTD,Artifex Mundi,windows;mac;linux,0,Adventure;Casual;Adventure;Casual;Noir,20,27,18,0,0,0-20000
756520,Sensual VR,1,VRROOM Ultimate VR Experiences,The I Love Company,windows,0,Sexual Content;Adventure;Adventure;Sexual Content;VR,0,0,5,0,0,0-20000
756560,Robot Warriors,1,Fabio Cunha,Fabio Cunha,windows,0,Action;Adventure;Casual;Indie;Strategy;Action;Casual;Strategy,4,7,12,0,0,0-20000
756590,Atelier Lydie & Suelle ~The Alchemists and the Mysterious Paintings~,1,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,RPG;RPG;Anime;Female Protagonist,50,355,31,0,0,0-20000
756600,Trianga's Project: Battle Splash 2.0,1,Dranya Studio,Dranya Studio,windows,0,Action;Casual;Indie;Early Access;Early Access;Action;Casual,0,54,5,0,0,0-20000
756630,Solar Wind,1,JimJams Games,JimJams Games,windows,0,Action;Indie;Action;Indie;Shoot 'Em Up,32,5,0,0,0,0-20000
756650,THE BOX VR,1,NAKAMA VR GAMES,INTHEMIDDLE;NAKAMA VR,windows,0,Action;Action;VR,0,5,2,0,0,0-20000
756680,Angelo Skate Away,1,TeamTO Games,Plug In Digital,windows,0,Action;Casual;Racing;Sports;Action;Casual;Racing,0,1,0,0,0,0-20000
756700,Neon Seoul: Outrun,1,Playsnak,Playsnak,windows,0,Action;Racing;Early Access;Early Access;Racing;Action,20,31,4,0,0,0-20000
756740,Man of Honor,1,Simbryo,Simbryo,windows;mac;linux,0,Violent;Action;Indie;Action;Indie;Violent,15,5,0,0,0,0-20000
756790,cityglitch,1,mindfungus,mindfungus,windows;mac;linux,0,Casual;Indie;Strategy;Casual;Indie;Strategy,31,11,0,0,0,0-20000
756810,M.A.X. 2: Mechanized Assault & Exploration,1,Interplay,Interplay,windows,0,Strategy;Strategy,0,3,2,0,0,0-20000
756840,摩尼遊戯TOKOYO,0,STUDIO TOKOYO;vitte,STUDIO TOKOYO;vitte,windows;mac,0,Action;Adventure;Indie;Action;Indie;Adventure,0,5,0,0,0,0-20000
756860,Archers,1,Stabbarey,Stabbarey,windows,0,Gore;Action;Adventure;Indie;Action;Adventure;Indie,3,3,2,0,0,0-20000
756870,Anubis Dungeon,1,MyDreamForever_Old;Dark Light Studio,Dark Light Studio,windows,0,Adventure;Casual;Indie;Adventure;Indie;Casual,8,28,5,0,0,0-20000
756880,NVL,1,CUTE ANIME GIRLS,Tranquility games,windows,0,Adventure;Casual;Indie;RPG;Strategy;Adventure;Casual;Nudity,4013,68,48,0,0,0-20000
756980,Raymond's Obstacle Course,1,Raymond Leung,Raymond Leung,windows,0,Action;Adventure;Casual;Indie;Strategy;Strategy;Action;Adventure,0,2,0,0,0,0-20000
757030,Christmas Stories: A Christmas Carol Collector's Edition,1,Elephant Games,Big Fish Games,windows,0,Adventure;Casual;Adventure;Casual;Hidden Object,0,6,0,0,0,0-20000
757040,Desert Golfing,1,Captain Games,Captain Games,windows;mac,0,Indie;Sports;Sports;Indie;Golf,0,25,3,0,0,0-20000
757060,DoubleTap,1,EasterEgg Workshop,EasterEgg Workshop,windows,0,Action;Indie;Simulation;Early Access;Early Access;Action;Indie,0,9,5,0,0,0-20000
757080,Broadway: 1849,1,Choice of Games,Choice of Games,windows;mac;linux,0,Adventure;Indie;RPG;Indie;Adventure;RPG,46,10,2,0,0,0-20000
757100,VR RHYTHM ACTION SEIYA,1,WANDV.INC,WANDV.INC,windows,0,Action;Casual;Indie;Sports;Action;Indie;Casual,0,23,4,0,0,0-20000
757130,Paintball War,1,ShadowWolf Games,ShadowWolf Games,windows,0,Action;Free to Play;Massively Multiplayer;Simulation;Sports;Free to Play;Action;Massively Multiplayer,27,330,510,11,11,100000-200000
757160,ULTIMATE ARENA: SHOWDOWN,1,Triverske,Triverske,windows,0,Casual;Simulation;Early Access;Early Access;Casual;Simulation,0,5,8,0,0,0-20000
757170,KOLOBOK,1,azimut team,azimut team,windows,0,Adventure;Casual;Indie;Indie;Casual;Adventure,0,31,42,0,0,0-20000
757180,Wolf & Rabbit,1,Sealtail Studio,LR Studio,windows,0,Adventure;Casual;Indie;RPG;RPG;Adventure;Indie,20,136,5,0,0,0-20000
757190,Vexius,1,Taggrin,Taggrin,windows,0,Action;Casual;Indie;Action;Indie;Casual,12,1,0,0,0,0-20000
757200,EMERGENCY 3,1,Sixteen Tons Entertainment,Sixteen Tons Entertainment,windows,0,Simulation;Strategy;Simulation;Strategy;RTS,0,31,18,0,0,0-20000
757210,EMERGENCY 4 Deluxe,1,Sixteen Tons Entertainment,Sixteen Tons Entertainment,windows,0,Simulation;Strategy;Simulation;Strategy;Mod,0,46,31,0,0,0-20000
757230,Donjon Defense,1,Obi-Wanya,Obi-Wanya,windows,0,Casual;Strategy;Strategy;Casual,7,1,2,0,0,0-20000
757240,Aimtastic,1,Victor Möller,Victor Möller,windows,0,Action;Free to Play;Indie;Early Access;Early Access;Free to Play;Action,0,634,29,26,36,100000-200000
757290,On Board,1,Stein Bock Games,Stein Bock Games,windows,0,Casual;Indie;Indie;Casual;RPGMaker,0,8,13,0,0,0-20000
757300,Truberbrook / Trüberbrook,1,btf,Headup;WhisperGames,windows;mac;linux,0,Adventure;Indie;Adventure;Indie;Singleplayer,34,195,72,0,0,0-20000
757330,qop 2,1,Quiet River,Quiet River,windows,0,Casual;Indie;Indie;Casual;Puzzle,482,121,6,0,0,0-20000
757350,SAWKOBAN,1,Bullid Games,Bullid Games,windows;mac;linux,0,Casual;Indie;Indie;Casual;Puzzle,151,40,15,0,0,0-20000
757380,Ship Ahoy Open BETA,1,OKAM Studio,OKAM Studio,windows,0,Action;Casual;Free to Play;Indie;Massively Multiplayer;Simulation;Free to Play;Action;Massively Multiplayer,0,26,6,0,0,20000-50000
757400,CITY BALLS VR,1,Thiele Media,Thiele Media,windows,0,Action;Early Access;Early Access;Action;VR,0,1,0,0,0,0-20000
757420,Zombie Crisis: Last One Standing,1,UVWGAME,UVWGAME,windows,0,Action;Adventure;Indie;Early Access;Early Access;Indie;Action,0,4,8,0,0,0-20000
757440,Crafting Tycoon,1,Armagedoom Games,Armagedoom Games,windows,0,Indie;Simulation;Strategy;Strategy;Indie;Simulation,0,0,1,0,0,0-20000
757450,Samurai of Hyuga Book 3,1,Hosted Games,Hosted Games,windows;mac;linux,0,Adventure;Indie;RPG;Indie;Adventure;RPG,49,16,5,0,0,0-20000
757480,Broken Reality,1,Dynamic Media Triad,Digital Tribe,windows,0,Adventure;Indie;Indie;Adventure;Surreal,0,193,3,0,0,0-20000
757490,Mapas do Horizonte - Um jogo para conhecer BH,0,LED - UFMG,LED,windows,0,Casual;Free to Play;Indie;Free to Play;Indie;Casual,0,5,1,0,0,0-20000
