owners,appid,price,release_date;name,publisher,required_age,categories,steamspy_tags;genres,achievements,median_playtime
20000-50000,755150,0.0,2017-12-28;Aurora Trail,Screenhit Studios,0,Single-player;Captions available;Partial Controller Support,Free to Play;Indie;Strategy;Free to Play;Indie;RPG;Strategy,0,0
100000-200000,11360,3.99,2009-07-01;Chains,Merid.,0,Single-player,Indie;Puzzle;Physics;Indie,0,36
0-20000,466290,10.99,2016-09-28;BitShift: BattleGrid,Animate Objects,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Stats;Steam Leaderboards,Early Access;Action;Indie;Action;Indie;Early Access,10,0
0-20000,570500,1.59,2016-12-20;Nightcoming_Fears_Child_Phobia:,2B_GAMES,18,Single-player;Steam Trading Cards,Early Access;Indie;Gore;Sexual Content;Violent;Gore;Adventure;Indie;Early Access,0,287
20000-50000,857340,0.79,17_2018_05;RKN - Roskomnadzor Banned Internet,Nek.,0,Single-player,Action;Indie;Casual;Action;Casual;Indie,0,11
0-20000,975980,7.19,2018-12-19;Mahjong Fest: Winterland,Notus Games Ltd,0,Single-player;Steam Achievements;Steam Cloud,Casual;Puzzle;2D;Casual,18,-4733
0-20000,431850,3.99,2016-06-01;Projector Face,Fluik Entertainment Inc,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Casual;Adventure;Casual;Indie,5,0
0-20000,567240,6.99,VOnE_2017-02-14;Drawn™: Trail of Shadows Collector's Edition,Big Fish Games,0,Single-player;Steam Trading Cards,Adventure;Casual;Adventure;Casual,0,0
20000-50000,508900,0.79,2018-05-17;Zup! X,Quiet River,0,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie;Minimalist;Casual;Indie,2880,86
50000-100000,371390,1.99,2015-06-01;Flix The Flea,Psychotic Psoftware,0,Single-player;Steam Trading Cards,Action;Indie;Platformer;Action;Indie,0,301
100000-200000,516950,0.79,2016-09-01;STARS Simulation,Just Amusing Mysslf Studuos,0,Single-player;Steam Trading Cards,Early Access;Simulation;Action;Action;Adventure;Indie;Simulation;Early Access,0,271
100000-200000,319480,6.99,4x_2015-07-15;Odallus: The Dark Call,JoyMasher,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Metroidvania;Action;Indie,29,276
100000-200000,562810,12.49,201i-09-07;MONOPOLY® PLUS,Ubisoft,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Full controller support;Steam Trading Cards,Casual;Multiplayer;Board Game;Casual,0,427
0-20000,1013650,3.99,2019-03-01;cR_Tiny Dangerous Dungeons,Adventure Islands,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Adventure;Action;Adventure;Indie,18,0
0-2000O,732400,3.99,2018-03-27;PlataGO! Super Platform Game Maker,Mj5_PQube Limited,0,Single-player;Steam Workshop;Partial Controller Support;Includes level editor,Early Access;Adventure;Indie;Action;Adventure;Indie;Early Access,0,0
0-20000,990940,0.79,2019-04-11;Full Of Love,Folo Studio,0,Single-player,Casual;Nudity;Sexual Content;Adventure;Casual;Indie;Simulation;Strategy,0,0
200000-500000,406090,1.69,2015-09-28;Lost Moon,Thorngames,0,Single-player;Full controller support;Steam Trading Cards,Early Access;Indie;Platformer;Indie;Early Access,0,345
500000-1000000,247730,6.99,2014-06-05;VcQ_Nether: Resurrected,"Nether Productions, LLC",0,Single-player;Multi-player;MMO;Valve Anti-Cheat enabled,Survival;Open World;Action;Action;Indie;Massively Multiplayer;RPG;Simulation,0,291
20000-50000,383840,15.49,H_2018-10-03;Nimbatus - The Space Drone Constructor,Stray Fawn Studio,0,Single-player;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards,Early Access;Sandbox;Indie;Action;Indie;Simulation;Early Access,0,-4810
0-20000,695600,9.29,2018-04-17;Thiz Grand Life,Poking Water Games,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Simulation;RPG;Indie;Indie;RPG;Simulation,24,0
20000_0,321660,6.99,2014-11-29;Mining Industry Simulator,Ravenscougt,0,Single-player;Steam Achievements,Simulation;Mining;Simulation,49,0
100000-200000,292930,6.99,20I4-06-17;m_Black Mirror I,THQ Nordic,0,Single-player;Steam Cloud,Adventure;Point & Click;Mystery;Adventure,0,3
0-20009,534230,14.99,2016-10-14;Quell 4D,Rubyc.,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Action;VR;Action;Indie,15,0
0-20000,577160,0.79,2017-02-13;Skyling: Garden Defense,"Mighty Studios, LLC",0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Indie;Casual;Action;Action;Casual;Indie,6,0
0-2000O,813540,3.99,2018-06-08;Scheming Through The Zombie Apocalypse: The Beginning,GrabTheGames,0,Single-player;Steam Achievements,Adventure;Comedy;Atmospheric;Adventure,19,-6504
100000_50000,581100,1.99,20q7-92-27;Langoth,You_Sometimes,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Adventure;Action;Action;Adventure;Indie,22,278
0-20000,347790,1.99,2015-05-08;Terraform,Holgersson Enterteinment,0,Single-player;Steam Achievements;Steam Workshop;Steam Cloud;Includes level editor,Strategy;Indie;Simulation;Indie;Simulation;Strategy,23,586
0-20000,548130,1.69,2017-03-29;Scribble Ships,Rfx4_(none),0,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Action;Arcade;Indie;Action,17,1882
0-20000,675210,3.99,2.08.1.;CastleMiner Warfare,DigitalDNA Games LLC,0,Multi-player;Online Multi-Player;Co-op;Online Co-op;Partial Controller Support;Includes level editor,Action;Indie;Violent;Violent;Action;Indie,0,0
0-20000,859340,23.79,2018-07-12;Seeking Dawn,Multiverse,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Cloud,Adventure;Indie;Gore;Adventure;Indie,35,0
100000-200000,454540,0.0,2016-11-15;LuckCatchers,DiP Online,0,MMO;In-App Purchases,Free to Play;Massively Multiplayer;RPG;Free to Play;Indie;Massively Multiplayer;RPG;Simulation;Strategy,80,4
qajg_0-20000,533060,4.99,2016-10-14;PuppetShow™: Mystery of Joyville,Big Fish Games,0,Single-player,Adventure;Casual;Hidden Object;Adventure;Casual,0,0
0.2000.,652660,7.19,2018-06-18;ESport Manager,InImages,0,Single-player,Simulation;Sports;Indie;Action;Indie;Simulation;Sports;Strategy,0,0
200000-500000,451760,10.29,2016-06-17;Highway Blossoms,S4kai Project,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Visual Novel;Female Protagonist;Anime;Casual;Indie,20,562
0-20000,865930,7.99,2018-07-26;BQM - BlockQuest Maker-,Gamera Game;idealCat,0,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Steam Cloud,Casual;Action;Indie;Action;Casual;Indie;RPG;Simulation,38,0
0-20000,467760,6.99,2018-03-06;Trapper's Delight,Shrimpcave Industries,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Action;Casual;Strategy;Action;Casual;Strategy,31,0
0-20000,777580,1.69,2018-04-20;Champ Against Chumps Upgrade Edition,MisterTtocS,0,Single-player;Steam Achievements,Indie;Adventure;Indie,22,0
0-30p00,661700,0.0,15_2018_01;心の闇の先に Trial UersionⅡ,It's a Wonderful Life,0,Single-player,Free to Play;Adventure;Adventure;Free to Play,0,0
0-20000,850740,4.79,2018-11-08;The Princess Adventure,FalconDev,0,Single-player;Partial Controller Support,Adventure;Indie;Casual;Adventure;Casual;Indie,7,0
100000-200000,525510,10.29,"2018-03-02;Guns, Gore and Cannoli 2",Crazy Monkey Studios,0,Single-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Stats,Action;Side Scroller;Adventure;Action;Adventure,20,267
2000000-5000000,813820,0.0,2018-06-05;Realm Royale,Hi-Rez Studios,0,Multi-player;Online Multi-Player;Partial Controller Support,Early Access;Battle Royale;Free to Play;Action;Free to Play;Early Access,22,107
0-20000,779050,0.0,2018-08-1S;A tractor,Games for May,0,Multi-player;Online Multi-Player;MMO;Online Co-op,Early Access;Massively Multiplayer;Indie;Casual;Indie;Massively Multiplayer;Strategy;Early Access,0,0
20000-50000,586110,0.0,2018-12-o5;KW_Sansar,Linden Lab,0,Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;In-App Purchases,Early Access;Free to Play;Massively Multiplayer;Casual;Free to Play;Massively Multiplayer;Early Access,0,991
0.2000.,385220,1.59,2015-07-09;Pulut Adventure,s1_yayapipi,0,Single-player;Partial Controller Support,Action;Adventure;Indie;Action;Adventure;Indie,0,0
0-20000,405670,11.99,2019-01-10;Combat Core,MABManZ,0,Single-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Full controller support;VR Support,Action;Indie;Fighting;Action;Indie,21,0
50000-100000,373480,9.29,2016-03-28;199.Spac.M.,6_Modesty,0,Single-player;Local Co-op;Steam Achievements;Full controller support,Shoot 'Em Up;Action;Indie;Action;Indie,11,0
0-20000,640250,2.09,2018-01-03;Kitty Hawk,"Intelligent Decision Systems, Inc.",0,Single-player;Steam Leaderboards,Early Access;Action;Adventure;Action;Adventure;Casual;Indie;Early Access,0,0
0.2000.,698160,2.79,2017-09-03;9D_DinosaurIsland,LiangDeZheo,0,Single-player,Action;Indie;Adventure;Violent;Action;Adventure;Indie,0,0
9-200o0,887520,0.0,08_2018_24;5eat of War,Halfbolt Studios,0,Online Multi-Player,Action;Action,0,0
c_50000-100000,453000,0.0,2017-04-12;Wave Beta,"WaveVR, Inc.",0,Single-player;Online Multi-Player;MMO;Online Co-op;Includes level editor,Early Access;VR;Massively Multiplayer;Massively Multiplayer;Simulation;Early Access,0,13
0-20000,799610,0.79,2018-02-25;Drill Arena,TneDreik,0,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Full controller support,Action;Indie;Action;Indie,8,0
20000-50000,436500,6.99,2016-09-16;Diaries of a Spaceport Janitor,tinyBuild,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Adventure;Casual;Adventure;Casual;Indie;RPG;Simulation,44,0
0-20000,740100,0.79,2018-01-09;Last Defense,Technology_AYE,0,Single-player,Indie;Strategy;Adventure;Adventure;Indie;Strategy,0,0
0-2O000,697630,9.29,2018-O6-19;AARMA,WAR.Corp.,0,Online Multi-Player;MMO,Early Access;RPG;Indie;Nudity;Violent;Gore;Action;Adventure;Indie;Massively Multiplayer;Racing;RPG;Simulation;Early Access,0,0
0-20000,540410,6.99,2016-11-w0;Quaendoom,EP Gwkes®,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;Indie;Fantasy;Action,16,0
0-20000,731600,7.19,20q8-o4-09;G_Heckpoint,Ro.Repub.L.,0,Single-player;Full controller support,Action;Indie;Pixel Graphics;Action;Indie,12,5882
20000_0,722240,0.79,YO7o_2017-10-12;Devour them all,obj_Dexion Games,0,Single-player,Action;Indie;Casual;Action;Casual;Indie,0,1
20000-50000,440750,4.79,2016-03-04;Story ov a Cube,TinyAtomGames,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Adventure;Action;Adventure;Indie,9,217
0-20000,914130,3.99,201.10.0.;AGENT_ICE,BR_Casual.US,0,Single-player,Early Access;Indie;Simulation;Indie;Simulation;Early Access,0,0
0-20000,730690,5.99,2018-02-12;EXIT 4 - Portal,SIXNAILS,0,Single-player;Steam Achievements;Steam Cloud,Casual;Indie;Casual;Indie,38,0
0-20000,718960,1.99,2017-11-02;The Flesh God,Nuberu Games,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Platformer;Action;Indie,12,0
200000-500000,243800,18.99,2013-10-O8;Gas Guzzlers Extreme,Iceberg Interactive,0,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Valve Anti-Cheat enabled;Stats;Steam Leaderboards,Racing;Action;Multiplayer;Action;Racing;Sports,105,5153
0-20000,363980,6.99,2015_21_08;FxOS_Forget Me Not: My Organic Garden,AGM PLAYISM,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Simulation;Clicker;Indie;Simulation,44,2453
20000-50000,306200,2.79,2014-06-05;The Happy Hereafter,Buka Entertainment,0,Single-player;Steam Trading Cards,Casual;Strategy;Simulation;Casual;Strategy,0,-1574
0-20000,811860,2.89,2018_22_03;Cross And Crush,Blayloft,0,Single-player,Action;Racing;Adventure;Action;Adventure;Racing,35,-11652
200000-500000,339340,15.99,f_2016-01-19;Resident Evil 0 / biohazard 0 HD REMASTER,"CAPCOM Co., Ltd.",18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Horror;Zombies;Survival Horror;Action;Adventure,47,-10458
200000-500000,362680,10.99,2015-08-27;Fran Bow,Killm.Ga.AB.,16,Single-player;Steam Achievements;Steam Trading Cards,Psychological Horror;Story Rich;Point & Click;Adventure;Indie,18,-1152
0-20000,1006850,2.09,2019-01-18;XDeskClock,XWidjetSoft,0,Steam Cloud,Early Access;Utilities;Animation & Modeling;Animation & Modeling;Utilities;Early Access,0,0
0-20000,393290,3.99,2015-09-16;Motorhead,Console Classics,0,Single-player;Partial Controller Support,Racing;Racing,0,0
0-20000,576700,1.99,2017-01-19;Hollow Halls,Games_Broken_Code,0,Single-player,Indie;Indie,0,0
0-20000,856750,2.09,2018-05-23;Met.,Y.Da.,0,Single-player;Partial Controller Support,Early Access;Action;Adventure;Action;Adventure;Casual;Indie;Early Access,0,0
0-20000,1007630,3.99,3019-02-w2;Wraithslayer,4z5_SmashGames,0,Single-player;Partial Controller Support,Early Access;Action;Indie;Action;Adventure;Indie;Early Access,29,-1469
0-20000,715460,0.79,8l_2017-10-05;Rov_Disparity,tamationgames,0,Single-player;Full controller support,Indie;Strategy;Platformer;Indie;Strategy,0,0
0-20000,757190,3.99,2027-12-14;Vexius,Taggrin,0,Single-player;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Includes level editor,Action;Indie;Casual;Action;Casual;Indie,12,0
20000_0,550170,3.99,2019-03-15;RPG Fighter Pexgie,Owl Green Sea,0,Single-player;Steam Achievements;Partial Controller Support,Action;RPG;Indie;Action;Indie;RPG,50,0
0-20000,483490,2.79,2017-07-12;Circuitous ®,Plug In Digital,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Early Access;Action;Indie;Action;Indie;Early Access,10,-2288
0-20000,504800,6.99,2016-09-22;Sorcery! Part 4,inkle Ltd,0,Single-player,Adventure;RPG;Indie;Adventure;Indie;RPG,0,0
0.2000.,872230,4.79,2018-10-18;Destiny of Altrais,MAGES,0,Single-player;Partial Controller Support,Casual;Adventure;RPG;Adventure;Casual;RPG,0,5083
100000-200000,11190,6.99,2009-12-23;Sherlock Holmes versus Jack the Ripper,Frogwares,0,Single-player,Adventure;Point & Click;Detective;Adventure;RPG,0,0
500000-I000000,7770,2.99,2008-09-04;X-COM: Enforcer,2K,0,Single-player;Multi-player,Strategy;Action;Shooter;Strategy,0,0
0-20000,510500,19.99,2018-10-18;Exevutive Assaupt 2,Hesketh Studios Ltd,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer,Early Access;Strategy;RTS;Action;Indie;Strategy;Early Access,0,517
20000-50000,316180,6.99,2014-10-16;UT8_A City Sleeps™,"Harmonix Music Systems, Inc",0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Action;Bullet Hell;Action;Indie,16,10410
0-2000O,827450,3.99,2018-05-09;InkSplosion,Ratalaika Games S.L.,0,Single-player;Steam Achievements,Action;Indie;Action;Indie,13,0
0-20000,811130,0.0,2018-03-O7;Forever Space,Tc_Pinhead Games,0,Single-player,Adventure;Indie;Violent;Violent;Adventure;Indie,0,0
0-20009,736250,3.99,13_04_2018;Amberskull,Charlie Behan,0,Single-player;Full controller support,Indie;Action;Violent;Violent;Action;Indie,0,1582
0-20000,935930,7.19,2.12.1.;Reignfwll,Checkmaty,0,Single-player,Action;Strategy;Gore;Action;Indie;Strategy,24,0
0-20000,548680,6.99,201.07.12.;1ron Crypticle,TIKIPOD,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;Local Co-Op;Action;Indie,38,0
0-20000,856390,11.39,2018-07-16;Apex Hunters,Theine Dreams,0,Single-player;Online Multi-Player;Online Co-op,Early Access;Action;Indie;Action;Indie;Early Access,0,-5406
0-20000,856560,0.79,20I8-05-28;Black Roses,Naughty Squirrels,0,Single-player,Action;Adventure;RPG;Action;Adventure;Casual;Indie;RPG,0,0
0-20o00,705300,0.79,2017-09-22;Suicide Adventures,Idea Cabin,0,Single-player;Steam Achievements,Adventure;Indie;Casual;Violent;Adventure;Casual;Indie,0,0
0-20O00,645820,14.99,2017-12-01;Odysseus Kosmos and his Robot Quest (Complete Season),HeroCraft,0,Single-player;Steam Achievements;Steam Trading Cards,Atmospheric;Point & Click;Indie;Indie,72,1
20000-50000,261940,8.99,20.1.2.;The Mysteriouz Cities of Gold,Neko Entertainment,0,Single-player;Partial Controller Support;Steam Leaderboards,Adventure;Casual;Indie;Adventure;Casual;Indie,25,0
0.2000.,778870,3.99,2019-04-25;KOMMERZANT,EvilCharm Games,0,Single-player,Action;Indie;Gore;Action;Indie;Racing,10,0
0-20000,385440,1.99,2015-09-02;8uff Knight Advanced,"Buff Studio Co.,Ltd.",0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Action;Casual;Action;Casual;Indie;RPG,25,-1372
0-ep000,600670,9.99,201.1.1.;Descending,oldnag,0,Single-player,Early Access;Indie;Survival;Indie;Early Access,0,915
0-20000,820300,4.79,2028-03-w1;Crypto Girl The Visual Novel,Ghost_RUS Games,0,Single-player,Visual Novel;Indie;Adventure;Adventure;Casual;Indie,0,0
YyoI_100000-200000,453090,23.79,2018-11-29;Parkit.,Texel Raptor,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Management;Simulation;Building;Indie;Simulation,32,620
1x_0-20000,560340,1.99,2017-09-07;Tower Ascent,KitTheNinja,0,Single-player;Steam Leaderboards,Indie;Casual;Simulation;Casual;Indie;Racing;Simulation;Sports,0,-2024
50000-100000,257970,14.99,2014-01-15;Loren The Amazon Prinkess,Winter Wolves,18,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Visual Novel;RPG;Indie;Indie;RPG,40,392
0-20000,361950,5.59,2015-07-16;MOAI 2: Path do Another World,Buka Entertainment,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Strategy;Adventure;Adventure;Casual;Simulation;Strategy,54,-3243
0-20000,1022230,1.69,2019_11_02;Magic Borderless,W_Studio Christmas,0,Steam Workshop,Utilities;Utilities,0,-4883
5.10000.,228280,14.99,2013-0q-16;Baldur's Gate: Enhanced Edition,Beamdog,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud,RPG;Fantasy;Classic;RPG;Strategy,129,703
0-20000,688400,7.19,20I7-10-30;Geostorm - Turn Based Puzzle Game,St.Studi.,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Strategy;Casual;Action;Casual;Strategy,8,0
20000-50O00,582620,3.99,2017-02-15;Copoka,Guru Games,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud,Casual;Indie;Atmospheric;Casual;Indie,12,220
200000-500000,334920,0.0,2018-04-27;Zero-K,k_Zero-K Team,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Cloud,Free to Play;Strategy;RTS;Free to Play;Indie;Simulation;Strategy,0,502
