appid,name,release_date,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,owners,price
569380,Alicia Griffith – Lakeside Murder,2016-12-16,Libredia Entertainment,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual,Adventure;Casual;Detective,35,29,9,0,0-20000,6.99
17300,Crysis,2008-09-17,Electronic Arts,windows,0,Single-player,Action,FPS;Action;Sci-fi,0,6075,1277,313,1000000-2000000,9.99
341870,TEMBO THE BADASS ELEPHANT,2015-07-21,SEGA,windows,12,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Adventure;Indie,Adventure;Action;Platformer,15,325,110,0,20000-50000,9.99
281610,Homeworld: Deserts of Kharak,2016-01-20,Gearbox Publishing,windows;mac,0,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Strategy,Strategy;RTS;Sci-fi,48,2734,743,26,200000-500000,29.99
574890,Forgotten Chambers,2017-04-21,Tpot Studio,windows,0,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Indie,Action;Adventure;Indie,25,24,4,0,0-20000,14.99
618080,Martial Arts Brutality,2018-01-31,Cold Beam Games,windows,0,Single-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;In-App Purchases,Violent;Free to Play;Indie;Strategy,Free to Play;Violent;Strategy,48,424,81,97,50000-100000,0.0
46270,Star Wolves,2010-03-02,1C Entertainment,windows,0,Single-player;Steam Cloud,RPG;Strategy,RPG;Strategy;Space,0,182,42,0,50000-100000,2.79
781230,Bubble Ghost,2018-02-08,Classics Digital,windows,0,Single-player;Local Multi-Player,Action;Indie,Action;Indie,0,14,9,0,0-20000,3.99
403070,Silver Creek Falls: Chapter 2,2015-09-30,Sapphire Dragon Productions,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,Adventure;Indie;Female Protagonist,11,36,4,0,0-20000,3.99
842070,FantasyDynasty: Le château DERETIC,2018-04-30,Dupeyron,windows,0,Single-player,Adventure;Casual;RPG,Adventure;RPG;Casual,0,2,2,0,0-20000,0.79
701810,Epic Dumpster Bear: Dumpster Fire Redux,2018-04-03,Log Games Ltd,windows,0,Single-player;Steam Achievements;Full controller support,Action;Indie,Action;Indie,24,17,0,0,0-20000,3.99
524540,Samurai of Hyuga,2016-09-16,Hosted Games,windows;mac;linux,0,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;Indie;RPG,RPG;Indie;Adventure,30,28,5,0,0-20000,2.89
957890,The Horologist's Legacy,2018-10-24,Cole and Jordan Studios,windows;mac,0,Single-player,Indie,Indie;Horror;Psychological Horror,0,5,0,0,0-20000,15.49
677710,Little Einar,2019-01-18,MADBones Games,windows,0,Single-player;Full controller support,Adventure;Casual;Indie,VR;Platformer;Indie,9,7,1,0,0-20000,6.19
489720,Conga Master,2016-09-14,Rising Star Games,windows;mac;linux,0,Single-player;Multi-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie,Action;Indie;Pixel Graphics,42,41,4,0,0-20000,7.99
872440,rumii,2018-06-26,Doghead Simulations,windows;mac,0,Online Multi-Player;Online Co-op;Cross-Platform Multiplayer,Simulation;Education;Software Training,Education;Simulation;Software Training,0,11,1,0,0-20000,0.0
718010,Robbie Swifthand and the Orb of Mysteries,2018-09-20,Pixel Reign;Kiss Publishing Ltd,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,Action;Platformer;Difficult,19,60,4,0,0-20000,9.99
886250,PokerStars VR,2018-11-08,The Stars Group Inc.,windows,0,Online Multi-Player,Casual;Free to Play;Strategy;Early Access,Early Access;Free to Play;Casual,0,308,37,0,50000-100000,0.0
366460,Pavel Quest,2015-05-13,"ElevenSeventy, LLC",windows;mac,0,Single-player;Partial Controller Support,Action;Indie,Action;Indie;Platformer,0,11,3,0,0-20000,2.09
370590,Gem Wars: Attack of the Jiblets,2015-12-14,Queen Birdface Productions,windows,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action;Casual;Indie,Action;Indie;Casual,47,37,23,0,20000-50000,0.0
396890,Gridworld,2015-12-24,DopplerFrog,windows;linux,0,Single-player;Steam Trading Cards;Includes level editor;Commentary available,Indie;Simulation,Indie;Simulation;Pixel Graphics,0,158,31,0,0-20000,0.79
619220,GoBlock's Impossible Medley,2017-04-14,GameChanger Studio,windows;mac;linux,0,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support,Casual;Indie,Indie;Casual,26,8,0,0,0-20000,0.79
625680,Way of the Passive Fist,2018-03-06,Household Games Inc.,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Beat 'em up,36,60,7,0,0-20000,11.39
386340,MegaSphere,2015-08-25,AKGames,windows;mac;linux,0,Single-player;Full controller support,Action;Adventure;Indie;Early Access,Early Access;Indie;Action,0,74,21,0,0-20000,10.99
832720,Dungeon Brewmaster,2018-05-23,Super77,windows,0,Single-player,Adventure;Simulation;Early Access,Early Access;Adventure;Simulation,0,31,11,55,0-20000,11.39
38740,EDGE,2011-08-11,Two Tribes Publishing,windows;mac;linux,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Indie,Puzzle;Indie;Action,47,1714,148,41,200000-500000,4.99
894070,Unmanned helicopter,2018-07-20,Laush Studio,windows,0,Single-player;Steam Achievements,Indie;Simulation,Indie;Simulation;Music,20,2,2,0,0-20000,2.89
755150,Aurora Trail,2017-12-28,Screenhit Studios,windows,0,Single-player;Captions available;Partial Controller Support,Free to Play;Indie;RPG;Strategy,Free to Play;Indie;Strategy,0,65,11,0,20000-50000,0.0
11360,Chains,2009-07-01,Meridian4,windows;mac,0,Single-player,Indie,Indie;Puzzle;Physics,0,433,148,36,100000-200000,3.99
466290,BitShift: BattleGrid,2016-09-28,Animate Objects,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Stats;Steam Leaderboards,Action;Indie;Early Access,Early Access;Action;Indie,10,6,0,0,0-20000,10.99
570500,Child Phobia: Nightcoming Fears,2016-12-20,2B_GAMES,windows,18,Single-player;Steam Trading Cards,Sexual Content;Violent;Gore;Adventure;Indie;Early Access,Early Access;Indie;Gore,0,41,14,287,0-20000,1.59
857340,RKN - Roskomnadzor Banned Internet,2018-05-17,Nekyau,windows,0,Single-player,Action;Casual;Indie,Action;Indie;Casual,0,61,38,11,20000-50000,0.79
975980,Mahjong Fest: Winterland,2018-12-19,Notus Games Ltd,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Casual,Casual;Puzzle;2D,18,1,0,0,0-20000,7.19
431850,Projector Face,2016-06-01,Fluik Entertainment Inc,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Adventure;Indie;Casual,5,53,11,0,0-20000,3.99
567240,Drawn™: Trail of Shadows Collector's Edition,2017-02-14,Big Fish Games,windows,0,Single-player;Steam Trading Cards,Adventure;Casual,Adventure;Casual,0,10,3,0,0-20000,6.99
508900,Zup! X,2018-05-17,Quiet River,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie,Casual;Indie;Minimalist,2880,884,34,65,20000-50000,0.79
371390,Flix The Flea,2015-06-01,Psychotic Psoftware,windows,0,Single-player;Steam Trading Cards,Action;Indie,Action;Indie;Platformer,0,77,116,285,50000-100000,1.99
516950,STARS Simulation,2016-09-01,Just Amusing Myself Studios,windows,0,Single-player;Steam Trading Cards,Action;Adventure;Indie;Simulation;Early Access,Early Access;Simulation;Action,0,5,7,258,100000-200000,0.79
319480,Odallus: The Dark Call,2015-07-15,JoyMasher,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie,Action;Indie;Metroidvania,29,792,89,261,100000-200000,6.99
562810,MONOPOLY® PLUS,2017-09-07,Ubisoft,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Full controller support;Steam Trading Cards,Casual,Casual;Multiplayer;Board Game,0,528,719,303,100000-200000,12.49
1013650,Tiny Dangerous Dungeons,2019-03-01,Adventure Islands,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie,Action;Indie;Adventure,18,19,1,0,0-20000,3.99
732400,PlataGO! Super Platform Game Maker,2018-03-27,PQube Limited,windows,0,Single-player;Steam Workshop;Partial Controller Support;Includes level editor,Action;Adventure;Indie;Early Access,Early Access;Adventure;Indie,0,52,10,0,0-20000,3.99
990940,Full Of Love,2019-04-11,Folo Studio,windows,0,Single-player,Adventure;Casual;Indie;Simulation;Strategy,Casual;Nudity;Sexual Content,0,7,10,0,0-20000,0.79
406090,Lost Moon,2015-09-28,Thorngames,windows,0,Single-player;Full controller support;Steam Trading Cards,Indie;Early Access,Early Access;Indie;Platformer,0,417,167,357,200000-500000,1.69
247730,Nether: Resurrected,2014-06-05,"Nether Productions, LLC",windows,0,Single-player;Multi-player;MMO;Valve Anti-Cheat enabled,Action;Indie;Massively Multiplayer;RPG;Simulation,Survival;Open World;Action,0,7456,10167,257,500000-1000000,6.99
383840,Nimbatus - The Space Drone Constructor,2018-10-03,Stray Fawn Studio,windows;mac;linux,0,Single-player;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;Simulation;Early Access,Early Access;Sandbox;Indie,0,328,60,0,20000-50000,15.49
695600,This Grand Life,2018-04-17,Poking Water Games,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Indie;RPG;Simulation,Simulation;RPG;Indie,24,109,36,0,0-20000,9.29
321660,Mining Industry Simulator,2014-11-28,Ravenscourt,windows;mac;linux,0,Single-player;Steam Achievements,Simulation,Simulation;Mining,49,18,46,0,0-20000,6.99
292930,Black Mirror I,2014-06-17,THQ Nordic,windows,0,Single-player;Steam Cloud,Adventure,Adventure;Point & Click;Mystery,0,468,135,3,100000-200000,6.99
534230,Quell 4D,2016-10-14,Rubycone,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Indie,Indie;Action;VR,15,71,17,0,0-20000,14.99
577160,Skyling: Garden Defense,2017-02-13,"Mighty Studios, LLC",windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Casual;Indie,Indie;Casual;Action,6,7,0,0,0-20000,0.79
813540,Scheming Through The Zombie Apocalypse: The Beginning,2018-06-08,GrabTheGames,windows;mac,0,Single-player;Steam Achievements,Adventure,Adventure;Comedy;Atmospheric,19,114,13,0,0-20000,3.99
581100,Langoth,2017-02-27,Sometimes You,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie,Indie;Adventure;Action,22,24,30,275,50000-100000,1.99
347790,Terraform,2015-05-08,Holgersson Entertainment,windows,0,Single-player;Steam Achievements;Steam Workshop;Steam Cloud;Includes level editor,Indie;Simulation;Strategy,Strategy;Indie;Simulation,23,32,7,0,0-20000,1.99
548130,Scribble Ships,2017-03-29,(none),windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Action,Action;Arcade;Indie,17,18,1,0,0-20000,1.69
675210,CastleMiner Warfare,2017-08-17,DigitalDNA Games LLC,windows,0,Multi-player;Online Multi-Player;Co-op;Online Co-op;Partial Controller Support;Includes level editor,Violent;Action;Indie,Action;Indie;Violent,0,31,33,0,0-20000,3.99
859340,Seeking Dawn,2018-07-12,Multiverse,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Cloud,Adventure;Indie,Adventure;Indie;Gore,35,194,72,0,0-20000,23.79
454540,LuckCatchers,2016-11-15,DiP Online,windows,0,MMO;In-App Purchases,Free to Play;Indie;Massively Multiplayer;RPG;Simulation;Strategy,Free to Play;Massively Multiplayer;RPG,80,407,338,4,100000-200000,0.0
533060,PuppetShow™: Mystery of Joyville,2016-10-14,Big Fish Games,windows,0,Single-player,Adventure;Casual,Adventure;Casual;Hidden Object,0,5,1,0,0-20000,4.99
652660,ESport Manager,2018-06-18,InImages,windows,0,Single-player,Action;Indie;Simulation;Sports;Strategy,Simulation;Sports;Indie,0,28,28,0,0-20000,7.19
451760,Highway Blossoms,2016-06-17,Sekai Project,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Casual;Indie,Visual Novel;Female Protagonist;Anime,20,1207,67,537,200000-500000,10.29
865930,BQM - BlockQuest Maker-,2018-07-26,Gamera Game;idealCat,windows;mac,0,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Casual;Indie;RPG;Simulation,Casual;Action;Indie,38,105,22,0,0-20000,7.99
467760,Trapper's Delight,2018-03-06,Shrimpcave Industries,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Action;Casual;Strategy,Action;Casual;Strategy,31,125,10,0,0-20000,6.99
777580,Champ Against Chumps Upgrade Edition,2018-04-20,MisterTtocS,windows,0,Single-player;Steam Achievements,Indie,Indie;Adventure,22,2,0,0,0-20000,1.69
661700,心の闇の先に Trial VersionⅡ,2018-01-15,It's a Wonderful Life,windows,0,Single-player,Adventure;Free to Play,Free to Play;Adventure,0,11,9,0,0-20000,0.0
850740,The Princess Adventure,2018-11-08,FalconDev,windows;linux,0,Single-player;Partial Controller Support,Adventure;Casual;Indie,Adventure;Indie;Casual,7,5,2,0,0-20000,4.79
525510,"Guns, Gore and Cannoli 2",2018-03-02,Crazy Monkey Studios,windows;mac,0,Single-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Stats,Action;Adventure,Action;Side Scroller;Adventure,20,1121,75,213,100000-200000,10.29
813820,Realm Royale,2018-06-05,Hi-Rez Studios,windows,0,Multi-player;Online Multi-Player;Partial Controller Support,Action;Free to Play;Early Access,Early Access;Battle Royale;Free to Play,22,17220,9825,360,2000000-5000000,0.0
779050,A tractor,2018-08-15,Games for May,windows,0,Multi-player;Online Multi-Player;MMO;Online Co-op,Casual;Indie;Massively Multiplayer;Strategy;Early Access,Early Access;Massively Multiplayer;Indie,0,78,26,0,0-20000,0.0
586110,Sansar,2018-12-05,Linden Lab,windows,0,Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;In-App Purchases,Casual;Free to Play;Massively Multiplayer;Early Access,Early Access;Free to Play;Massively Multiplayer,0,98,61,0,20000-50000,0.0
385220,Pulut Adventure,2015-07-09,yayapipi,windows,0,Single-player;Partial Controller Support,Action;Adventure;Indie,Action;Adventure;Indie,0,59,35,0,0-20000,1.59
405670,Combat Core,2019-01-10,MABManZ,windows;mac,0,Single-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Full controller support;VR Support,Action;Indie,Action;Indie;Fighting,21,42,11,0,0-20000,11.99
373480,1993 Space Machine,2016-03-28,Modesty,windows;mac,0,Single-player;Local Co-op;Steam Achievements;Full controller support,Action;Indie,Shoot 'Em Up;Action;Indie,11,97,60,0,50000-100000,9.29
640250,Kitty Hawk,2018-01-03,"Intelligent Decision Systems, Inc.",windows,0,Single-player;Steam Leaderboards,Action;Adventure;Casual;Indie;Early Access,Early Access;Action;Adventure,0,3,0,0,0-20000,2.09
698160,DinosaurIsland,2017-09-03,LiangDeZhao,windows,0,Single-player,Violent;Action;Adventure;Indie,Action;Indie;Adventure,0,2,7,0,0-20000,2.79
887520,Seat of War,2018-08-24,Halfbolt Studios,windows,0,Online Multi-Player,Action,Action,0,10,6,0,0-20000,0.0
453000,Wave Beta,2017-04-12,"WaveVR, Inc.",windows,0,Single-player;Online Multi-Player;MMO;Online Co-op;Includes level editor,Massively Multiplayer;Simulation;Early Access,Early Access;VR;Massively Multiplayer,0,364,21,13,50000-100000,0.0
799610,Drill Arena,2018-02-25,TheDreik,windows,0,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Full controller support,Action;Indie,Action;Indie,8,5,7,0,0-20000,0.79
436500,Diaries of a Spaceport Janitor,2016-09-16,tinyBuild,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure;Casual;Indie;RPG;Simulation,Indie;Adventure;Casual,44,335,98,0,20000-50000,6.99
740100,Last Defense,2018-01-09,AYE Technology,windows,0,Single-player,Adventure;Indie;Strategy,Indie;Strategy;Adventure,0,0,14,0,0-20000,0.79
697630,WARMA,2018-06-19,WARMA Corporation,windows,0,Online Multi-Player;MMO,Nudity;Violent;Gore;Action;Adventure;Indie;Massively Multiplayer;Racing;RPG;Simulation;Early Access,Early Access;RPG;Indie,0,64,65,0,0-20000,9.29
540410,Queendoom,2016-11-10,EP Games®,windows,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action,Action;Indie;Fantasy,16,17,0,0,0-20000,6.99
731600,Heckpoint,2018-04-09,Rooster Republic LLC,windows,0,Single-player;Full controller support,Action;Indie,Action;Indie;Pixel Graphics,12,15,1,0,0-20000,7.19
722240,Devour them all,2017-10-12,Dexion Games,windows,0,Single-player,Action;Casual;Indie,Action;Indie;Casual,0,6,31,1,0-20000,0.79
440750,Story of a Cube,2016-03-04,TinyAtomGames,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie,Action;Indie;Adventure,9,18,9,217,20000-50000,4.79
914130,ICE AGENT,2018-10-09,Casual.US,windows,0,Single-player,Indie;Simulation;Early Access,Early Access;Indie;Simulation,0,1,4,0,0-20000,3.99
730690,EXIT 4 - Portal,2018-02-12,SIXNAILS,windows,0,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,Casual;Indie,38,3,0,0,0-20000,5.99
718960,The Flesh God,2017-11-02,Nuberu Games,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Platformer,12,13,2,0,0-20000,1.99
243800,Gas Guzzlers Extreme,2013-10-08,Iceberg Interactive,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Valve Anti-Cheat enabled;Stats;Steam Leaderboards,Action;Racing;Sports,Racing;Action;Multiplayer,105,2511,415,137,200000-500000,18.99
363980,Forget Me Not: My Organic Garden,2015-08-21,AGM PLAYISM,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Simulation,Indie;Simulation;Clicker,44,236,39,1467,0-20000,6.99
306200,The Happy Hereafter,2014-06-05,Buka Entertainment,windows,0,Single-player;Steam Trading Cards,Casual;Strategy,Casual;Strategy;Simulation,0,215,58,0,20000-50000,2.79
811860,Cross And Crush,2018-03-22,Playloft,windows;mac,0,Single-player,Action;Adventure;Racing,Action;Racing;Adventure,35,3,4,0,0-20000,2.89
339340,Resident Evil 0 / biohazard 0 HD REMASTER,2016-01-19,"CAPCOM Co., Ltd.",windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure,Horror;Zombies;Survival Horror,47,2196,393,132,200000-500000,15.99
