appid,name,release_date,english,developer,publisher,platforms,required_age,categories,steamspy_tags,negative_ratings,median_playtime,owners,price
618080,Martial Arts Brutality,2018-01-31,1,Cold Beam Games,Cold Beam Games,windows,0,Single-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Violent;Strategy,81,116,50000-100000,0.0
46270,Star Wolves,2010-03-02,1,X-Bow Software,1C Entertainment,windows,0,Single-player;Steam Cloud,RPG;Strategy;Space,42,0,50000-100000,2.79
781230,Bubble Ghost,2018-02-08,1,Infogrames;Ere Informatique,Classics Digital,windows,0,Single-player;Local Multi-Player,Action;Indie,9,0,0-20000,3.99
403070,Silver Creek Falls: Chapter 2,2015-09-30,1,Sapphire Dragon Productions,Sapphire Dragon Productions,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Female Protagonist,4,0,0-20000,3.99
842070,FantasyDynasty: Le château DERETIC,2018-04-30,0,Dupeyron,Dupeyron,windows,0,Single-player,Adventure;RPG;Casual,2,0,0-20000,0.79
701810,Epic Dumpster Bear: Dumpster Fire Redux,2018-04-03,1,Log Games Ltd,Log Games Ltd,windows,0,Single-player;Steam Achievements;Full controller support,Action;Indie,0,0,0-20000,3.99
524540,Samurai of Hyuga,2016-09-16,1,Hosted Games,Hosted Games,windows;mac;linux,0,Single-player;Steam Achievements;Captions available;Steam Cloud,RPG;Indie;Adventure,5,0,0-20000,2.89
957890,The Horologist's Legacy,2018-10-24,1,Cole and Jordan Studios,Cole and Jordan Studios,windows;mac,0,Single-player,Indie;Horror;Psychological Horror,0,0,0-20000,15.49
677710,Little Einar,2019-01-18,1,MADBones Games,MADBones Games,windows,0,Single-player;Full controller support,VR;Platformer;Indie,1,0,0-20000,6.19
489720,Conga Master,2016-09-14,1,Undercoders,Rising Star Games,windows;mac;linux,0,Single-player;Multi-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie;Pixel Graphics,4,0,0-20000,7.99
872440,rumii,2018-06-26,1,Doghead Simulations,Doghead Simulations,windows;mac,0,Online Multi-Player;Online Co-op;Cross-Platform Multiplayer,Education;Simulation;Software Training,1,0,0-20000,0.0
718010,Robbie Swifthand and the Orb of Mysteries,2018-09-20,1,Pixel Reign,Pixel Reign;Kiss Publishing Ltd,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Platformer;Difficult,4,0,0-20000,9.99
886250,PokerStars VR,2018-11-08,1,Lucky VR Inc.,The Stars Group Inc.,windows,0,Online Multi-Player,Early Access;Free to Play;Casual,37,0,50000-100000,0.0
366460,Pavel Quest,2015-05-13,1,"ElevenSeventy, LLC","ElevenSeventy, LLC",windows;mac,0,Single-player;Partial Controller Support,Action;Indie;Platformer,3,0,0-20000,2.09
370590,Gem Wars: Attack of the Jiblets,2015-12-14,1,Queen Birdface Productions,Queen Birdface Productions,windows,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie;Casual,23,0,20000-50000,0.0
396890,Gridworld,2015-12-24,1,DopplerFrog,DopplerFrog,windows;linux,0,Single-player;Steam Trading Cards;Includes level editor;Commentary available,Indie;Simulation;Pixel Graphics,31,0,0-20000,0.79
619220,GoBlock's Impossible Medley,2017-04-14,1,Gambreng Games,GameChanger Studio,windows;mac;linux,0,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Casual,0,0,0-20000,0.79
625680,Way of the Passive Fist,2018-03-06,1,Household Games Inc.,Household Games Inc.,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;Beat 'em up,7,0,0-20000,11.39
386340,MegaSphere,2015-08-25,1,AKGames,AKGames,windows;mac;linux,0,Single-player;Full controller support,Early Access;Indie;Action,21,0,0-20000,10.99
832720,Dungeon Brewmaster,2018-05-23,1,Super77,Super77,windows,0,Single-player,Early Access;Adventure;Simulation,11,55,0-20000,11.39
38740,EDGE,2011-08-11,1,Two Tribes,Two Tribes Publishing,windows;mac;linux,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Puzzle;Indie;Action,148,43,200000-500000,4.99
894070,Unmanned helicopter,2018-07-20,1,Laush Dmitriy Sergeevich,Laush Studio,windows,0,Single-player;Steam Achievements,Indie;Simulation;Music,2,0,0-20000,2.89
755150,Aurora Trail,2017-12-28,1,Screenhit Studios,Screenhit Studios,windows,0,Single-player;Captions available;Partial Controller Support,Free to Play;Indie;Strategy,11,0,20000-50000,0.0
11360,Chains,2009-07-01,1,2DEngine.com,Meridian4,windows;mac,0,Single-player,Indie;Puzzle;Physics,148,36,100000-200000,3.99
466290,BitShift: BattleGrid,2016-09-28,1,Animate Objects,Animate Objects,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Stats;Steam Leaderboards,Early Access;Action;Indie,0,0,0-20000,10.99
570500,Child Phobia: Nightcoming Fears,2016-12-20,1,2B_GAMES,2B_GAMES,windows,18,Single-player;Steam Trading Cards,Early Access;Indie;Gore,14,287,0-20000,1.59
857340,RKN - Roskomnadzor Banned Internet,2018-05-17,1,Nekyau Games,Nekyau,windows,0,Single-player,Action;Indie;Casual,38,11,20000-50000,0.79
975980,Mahjong Fest: Winterland,2018-12-19,1,Notus Games Ltd,Notus Games Ltd,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Casual;Puzzle;2D,0,0,0-20000,7.19
431850,Projector Face,2016-06-01,1,Fluik Entertainment Inc,Fluik Entertainment Inc,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Casual,11,0,0-20000,3.99
567240,Drawn™: Trail of Shadows Collector's Edition,2017-02-14,1,Big Fish Studios,Big Fish Games,windows,0,Single-player;Steam Trading Cards,Adventure;Casual,3,0,0-20000,6.99
508900,Zup! X,2018-05-17,1,Quiet River,Quiet River,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie;Minimalist,34,86,20000-50000,0.79
371390,Flix The Flea,2015-06-01,1,Psychotic Psoftware,Psychotic Psoftware,windows,0,Single-player;Steam Trading Cards,Action;Indie;Platformer,116,301,50000-100000,1.99
516950,STARS Simulation,2016-09-01,1,Just Amusing Myself Studios,Just Amusing Myself Studios,windows,0,Single-player;Steam Trading Cards,Early Access;Simulation;Action,7,271,100000-200000,0.79
319480,Odallus: The Dark Call,2015-07-15,1,JoyMasher,JoyMasher,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Metroidvania,89,276,100000-200000,6.99
562810,MONOPOLY® PLUS,2017-09-07,1,Ubisoft Pune,Ubisoft,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Full controller support;Steam Trading Cards,Casual;Multiplayer;Board Game,719,427,100000-200000,12.49
1013650,Tiny Dangerous Dungeons,2019-03-01,1,Adventure Islands,Adventure Islands,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Adventure,1,0,0-20000,3.99
732400,PlataGO! Super Platform Game Maker,2018-03-27,1,Super Icon Ltd,PQube Limited,windows,0,Single-player;Steam Workshop;Partial Controller Support;Includes level editor,Early Access;Adventure;Indie,10,0,0-20000,3.99
990940,Full Of Love,2019-04-11,1,Folo Studio,Folo Studio,windows,0,Single-player,Casual;Nudity;Sexual Content,10,0,0-20000,0.79
406090,Lost Moon,2015-09-28,1,Thorngames,Thorngames,windows,0,Single-player;Full controller support;Steam Trading Cards,Early Access;Indie;Platformer,167,345,200000-500000,1.69
247730,Nether: Resurrected,2014-06-05,1,Phosphor Games Studio,"Nether Productions, LLC",windows,0,Single-player;Multi-player;MMO;Valve Anti-Cheat enabled,Survival;Open World;Action,10167,291,500000-1000000,6.99
383840,Nimbatus - The Space Drone Constructor,2018-10-03,1,Stray Fawn Studio,Stray Fawn Studio,windows;mac;linux,0,Single-player;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards,Early Access;Sandbox;Indie,60,0,20000-50000,15.49
695600,This Grand Life,2018-04-17,1,Poking Water Games,Poking Water Games,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Simulation;RPG;Indie,36,0,0-20000,9.29
321660,Mining Industry Simulator,2014-11-28,1,Crafty Studios,Ravenscourt,windows;mac;linux,0,Single-player;Steam Achievements,Simulation;Mining,46,0,0-20000,6.99
292930,Black Mirror I,2014-06-17,1,Future Games;Unknown Identity,THQ Nordic,windows,0,Single-player;Steam Cloud,Adventure;Point & Click;Mystery,135,3,100000-200000,6.99
534230,Quell 4D,2016-10-14,1,Rubycone,Rubycone,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Action;VR,17,0,0-20000,14.99
577160,Skyling: Garden Defense,2017-02-13,1,"Mighty Studios, LLC","Mighty Studios, LLC",windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Indie;Casual;Action,0,0,0-20000,0.79
813540,Scheming Through The Zombie Apocalypse: The Beginning,2018-06-08,1,Entertainment Forge,GrabTheGames,windows;mac,0,Single-player;Steam Achievements,Adventure;Comedy;Atmospheric,13,0,0-20000,3.99
581100,Langoth,2017-02-27,1,Atum Software,Sometimes You,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Adventure;Action,30,278,50000-100000,1.99
347790,Terraform,2015-05-08,1,Holgersson Entertainment,Holgersson Entertainment,windows,0,Single-player;Steam Achievements;Steam Workshop;Steam Cloud;Includes level editor,Strategy;Indie;Simulation,7,0,0-20000,1.99
548130,Scribble Ships,2017-03-29,1,Slothzilla Games,(none),windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Action;Arcade;Indie,1,0,0-20000,1.69
675210,CastleMiner Warfare,2017-08-17,1,DigitalDNA Games LLC,DigitalDNA Games LLC,windows,0,Multi-player;Online Multi-Player;Co-op;Online Co-op;Partial Controller Support;Includes level editor,Action;Indie;Violent,33,0,0-20000,3.99
859340,Seeking Dawn,2018-07-12,1,Multiverse,Multiverse,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Cloud,Adventure;Indie;Gore,72,0,0-20000,23.79
454540,LuckCatchers,2016-11-15,1,DiP Online,DiP Online,windows,0,MMO;In-App Purchases,Free to Play;Massively Multiplayer;RPG,338,4,100000-200000,0.0
533060,PuppetShow™: Mystery of Joyville,2016-10-14,1,ERS G Studios,Big Fish Games,windows,0,Single-player,Adventure;Casual;Hidden Object,1,0,0-20000,4.99
652660,ESport Manager,2018-06-18,1,InImages,InImages,windows,0,Single-player,Simulation;Sports;Indie,28,0,0-20000,7.19
451760,Highway Blossoms,2016-06-17,1,Studio Élan;Studio Coattails,Sekai Project,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Visual Novel;Female Protagonist;Anime,67,767,200000-500000,10.29
865930,BQM - BlockQuest Maker-,2018-07-26,1,WonderlandKazakiri,Gamera Game;idealCat,windows;mac,0,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Steam Cloud,Casual;Action;Indie,22,0,0-20000,7.99
467760,Trapper's Delight,2018-03-06,1,Shrimpcave Industries,Shrimpcave Industries,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Includes level editor,Action;Casual;Strategy,10,0,0-20000,6.99
777580,Champ Against Chumps Upgrade Edition,2018-04-20,1,MisterTtocS,MisterTtocS,windows,0,Single-player;Steam Achievements,Indie;Adventure,0,0,0-20000,1.69
661700,心の闇の先に Trial VersionⅡ,2018-01-15,0,It's a Wonderful Life,It's a Wonderful Life,windows,0,Single-player,Free to Play;Adventure,9,0,0-20000,0.0
850740,The Princess Adventure,2018-11-08,1,FalconDev,FalconDev,windows;linux,0,Single-player;Partial Controller Support,Adventure;Indie;Casual,2,0,0-20000,4.79
525510,"Guns, Gore and Cannoli 2",2018-03-02,1,Crazy Monkey Studios;Claeysbrothers,Crazy Monkey Studios,windows;mac,0,Single-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Stats,Action;Side Scroller;Adventure,75,267,100000-200000,10.29
813820,Realm Royale,2018-06-05,1,Heroic Leap Games,Hi-Rez Studios,windows,0,Multi-player;Online Multi-Player;Partial Controller Support,Early Access;Battle Royale;Free to Play,9825,107,2000000-5000000,0.0
779050,A tractor,2018-08-15,1,Games for May,Games for May,windows,0,Multi-player;Online Multi-Player;MMO;Online Co-op,Early Access;Massively Multiplayer;Indie,26,0,0-20000,0.0
586110,Sansar,2018-12-05,1,Linden Lab,Linden Lab,windows,0,Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;In-App Purchases,Early Access;Free to Play;Massively Multiplayer,61,0,20000-50000,0.0
385220,Pulut Adventure,2015-07-09,1,yayapipi,yayapipi,windows,0,Single-player;Partial Controller Support,Action;Adventure;Indie,35,0,0-20000,1.59
405670,Combat Core,2019-01-10,1,MABManZ,MABManZ,windows;mac,0,Single-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Full controller support;VR Support,Action;Indie;Fighting,11,0,0-20000,11.99
373480,1993 Space Machine,2016-03-28,1,Modesty,Modesty,windows;mac,0,Single-player;Local Co-op;Steam Achievements;Full controller support,Shoot 'Em Up;Action;Indie,60,0,50000-100000,9.29
640250,Kitty Hawk,2018-01-03,1,idsibidsi games,"Intelligent Decision Systems, Inc.",windows,0,Single-player;Steam Leaderboards,Early Access;Action;Adventure,0,0,0-20000,2.09
698160,DinosaurIsland,2017-09-03,1,LiangDeZhao,LiangDeZhao,windows,0,Single-player,Action;Indie;Adventure,7,0,0-20000,2.79
887520,Seat of War,2018-08-24,1,Halfbolt Studios,Halfbolt Studios,windows,0,Online Multi-Player,Action,6,0,0-20000,0.0
453000,Wave Beta,2017-04-12,1,"WaveVR, Inc.","WaveVR, Inc.",windows,0,Single-player;Online Multi-Player;MMO;Online Co-op;Includes level editor,Early Access;VR;Massively Multiplayer,21,13,50000-100000,0.0
799610,Drill Arena,2018-02-25,1,TheDreik,TheDreik,windows,0,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Full controller support,Action;Indie,7,0,0-20000,0.79
436500,Diaries of a Spaceport Janitor,2016-09-16,1,Sundae Month,tinyBuild,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Adventure;Casual,98,0,20000-50000,6.99
740100,Last Defense,2018-01-09,1,AYE Technology,AYE Technology,windows,0,Single-player,Indie;Strategy;Adventure,14,0,0-20000,0.79
697630,WARMA,2018-06-19,1,WARMA Corporation,WARMA Corporation,windows,0,Online Multi-Player;MMO,Early Access;RPG;Indie,65,0,0-20000,9.29
540410,Queendoom,2016-11-10,1,EP Games®,EP Games®,windows,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;Indie;Fantasy,0,0,0-20000,6.99
731600,Heckpoint,2018-04-09,1,Nodacoy Games;Jadan Bliss,Rooster Republic LLC,windows,0,Single-player;Full controller support,Action;Indie;Pixel Graphics,1,0,0-20000,7.19
722240,Devour them all,2017-10-12,1,Dexion Games,Dexion Games,windows,0,Single-player,Action;Indie;Casual,31,1,0-20000,0.79
440750,Story of a Cube,2016-03-04,1,TinyAtomGames,TinyAtomGames,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Adventure,9,217,20000-50000,4.79
914130,ICE AGENT,2018-10-09,1,Fat Agent,Casual.US,windows,0,Single-player,Early Access;Indie;Simulation,4,0,0-20000,3.99
730690,EXIT 4 - Portal,2018-02-12,1,SIXNAILS,SIXNAILS,windows,0,Single-player;Steam Achievements;Steam Cloud,Casual;Indie,0,0,0-20000,5.99
718960,The Flesh God,2017-11-02,1,Nuberu Games,Nuberu Games,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Platformer,2,0,0-20000,1.99
243800,Gas Guzzlers Extreme,2013-10-08,1,Gamepires,Iceberg Interactive,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Valve Anti-Cheat enabled;Stats;Steam Leaderboards,Racing;Action;Multiplayer,415,176,200000-500000,18.99
363980,Forget Me Not: My Organic Garden,2015-08-21,1,CAVYHOUSE,AGM PLAYISM,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Simulation;Clicker,39,1467,0-20000,6.99
306200,The Happy Hereafter,2014-06-05,1,Alawar;Mirball Games,Buka Entertainment,windows,0,Single-player;Steam Trading Cards,Casual;Strategy;Simulation,58,0,20000-50000,2.79
811860,Cross And Crush,2018-03-22,1,Playloft,Playloft,windows;mac,0,Single-player,Action;Racing;Adventure,4,0,0-20000,2.89
339340,Resident Evil 0 / biohazard 0 HD REMASTER,2016-01-19,1,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Horror;Zombies;Survival Horror,393,132,200000-500000,15.99
362680,Fran Bow,2015-08-27,1,Killmonday Games AB,Killmonday Games AB,windows;mac;linux,16,Single-player;Steam Achievements;Steam Trading Cards,Psychological Horror;Story Rich;Point & Click,192,654,200000-500000,10.99
1006850,XDeskClock,2019-01-18,1,XWidgetSoft,XWidgetSoft,windows,0,Steam Cloud,Early Access;Utilities;Animation & Modeling,1,0,0-20000,2.09
393290,Motorhead,2015-09-16,1,Urbanscan,Console Classics,windows,0,Single-player;Partial Controller Support,Racing,17,0,0-20000,3.99
576700,Hollow Halls,2017-01-19,1,Broken Code Games,Broken Code Games,windows,0,Single-player,Indie,5,0,0-20000,1.99
856750,Metanoia,2018-05-23,1,Yan Dawid,Yan Dawid,windows;mac;linux,0,Single-player;Partial Controller Support,Early Access;Action;Adventure,0,0,0-20000,2.09
1007630,Wraithslayer,2019-02-22,1,Devin Cole;Sean Young,SmashGames,windows;mac;linux,0,Single-player;Partial Controller Support,Early Access;Action;Indie,0,0,0-20000,3.99
715460,Disparity,2017-10-05,1,tamationgames,tamationgames,windows,0,Single-player;Full controller support,Indie;Strategy;Platformer,1,0,0-20000,0.79
757190,Vexius,2017-12-15,1,Taggrin,Taggrin,windows,0,Single-player;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Includes level editor,Action;Indie;Casual,0,0,0-20000,3.99
550170,RPG Fighter League,2019-03-15,1,Owl Green Sea,Owl Green Sea,windows,0,Single-player;Steam Achievements;Partial Controller Support,Action;RPG;Indie,0,0,0-20000,3.99
483490,Circuitous ®,2017-07-12,1,The Owl Prophecy,Plug In Digital,windows,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Early Access;Action;Indie,1,0,0-20000,2.79
504800,Sorcery! Part 4,2016-09-22,1,inkle Ltd,inkle Ltd,windows;mac,0,Single-player,Adventure;RPG;Indie,5,0,0-20000,6.99
872230,Destiny of Altrais,2018-10-18,1,MAGES,MAGES,windows,0,Single-player;Partial Controller Support,Casual;Adventure;RPG,0,0,0-20000,4.79
11190,Sherlock Holmes versus Jack the Ripper,2009-12-23,1,Frogwares,Frogwares,windows,0,Single-player,Adventure;Point & Click;Detective,94,0,100000-200000,6.99
7770,X-COM: Enforcer,2008-09-04,1,"MicroProse Software, Inc",2K,windows,0,Single-player;Multi-player,Strategy;Action;Shooter,138,0,500000-1000000,2.99
510500,Executive Assault 2,2018-10-18,1,Hesketh Studios Ltd,Hesketh Studios Ltd,windows;mac,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer,Early Access;Strategy;RTS,67,517,0-20000,19.99
